InvoiceNumber,SalesChannel,WarehouseLocationCode,ProcurementDate,SalesOrderDate,DispatchDate,DeliveryDate,Currency,SalesRepID,CustomerID,BranchCode,ProductCode,QuantityOrdered,DiscountRate,UnitSalePrice,UnitProductionCost
SO - 0005787,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-04 00:00:00,2020-04-23 00:00:00,2020-04-27 00:00:00,IRR,23,2447,TBZ005,1023,5,0.05,2003.3,1121.848
SO - 0005788,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-04 00:00:00,2020-04-07 00:00:00,2020-04-08 00:00:00,IRR,5,2655,TEH001,1025,1,0.05,2606.3,1068.583
SO - 0005789,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-04 00:00:00,2020-04-28 00:00:00,2020-05-03 00:00:00,IRR,7,2840,TEH001,1068,5,0.05,1902.8,1427.1
SO - 0005790,Agency,MHD1003,2019-12-01 00:00:00,2020-04-04 00:00:00,2020-04-17 00:00:00,2020-04-27 00:00:00,IRR,8,2911,ISF002,1013,2,0.05,2371.8,1565.388
SO - 0005791,Online,ISF1002,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-24 00:00:00,2020-04-26 00:00:00,IRR,6,2719,MHD004,1016,4,0.05,3162.4,1865.816
SO - 0005792,Agency,ISF1002,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-11 00:00:00,2020-04-12 00:00:00,IRR,16,2593,MHD004,1061,8,0.1,221.1,161.403
SO - 0005793,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-07 00:00:00,2020-04-10 00:00:00,IRR,15,2315,TBZ005,1029,5,0.15,1118.9,593.017
SO - 0005794,Online,ISF1002,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-15 00:00:00,2020-04-20 00:00:00,IRR,8,2282,ISF002,1002,4,0.075,2626.4,1391.992
SO - 0005795,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-29 00:00:00,2020-05-02 00:00:00,IRR,27,2823,SHZ003,1021,5,0.1,750.4,547.792
SO - 0005796,Agency,MHD1003,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-10 00:00:00,2020-04-13 00:00:00,IRR,8,2930,SHZ003,1007,8,0.15,1051.9,788.925
SO - 0005797,Distributor,ISF1002,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-28 00:00:00,2020-05-02 00:00:00,IRR,20,2673,TEH001,1025,2,0.075,3999.9,2719.932
SO - 0005798,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-05 00:00:00,2020-04-29 00:00:00,2020-05-07 00:00:00,IRR,22,2571,SHZ003,1063,5,0.05,6110.4,3299.616
SO - 0005799,Online,MHD1003,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-12 00:00:00,2020-04-14 00:00:00,IRR,12,2550,ISF002,1021,8,0.05,167.5,132.325
SO - 0005800,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-28 00:00:00,2020-04-30 00:00:00,IRR,9,2477,TEH001,1010,4,0.075,4006.6,3325.478
SO - 0005801,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-10 00:00:00,2020-04-20 00:00:00,IRR,22,2206,SHZ003,1098,3,0.3,3966.4,2498.832
SO - 0005802,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-14 00:00:00,2020-04-23 00:00:00,IRR,16,2503,SHZ003,1080,4,0.05,971.5,573.185
SO - 0005803,Agency,MHD1003,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-05-03 00:00:00,2020-05-12 00:00:00,IRR,16,2976,ISF002,1037,4,0.075,991.6,565.212
SO - 0005804,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-20 00:00:00,2020-04-22 00:00:00,IRR,19,2292,ISF002,1020,3,0.1,2646.5,1243.855
SO - 0005805,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-23 00:00:00,2020-04-27 00:00:00,IRR,8,2041,ISF002,1062,5,0.15,3718.5,2751.69
SO - 0005806,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-20 00:00:00,2020-04-21 00:00:00,IRR,10,2830,TEH001,1086,8,0.05,2278,1321.24
SO - 0005807,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-09 00:00:00,2020-04-13 00:00:00,IRR,13,2830,SHZ003,1019,1,0.1,1708.5,1178.865
SO - 0005808,Online,TBZ1004,2019-12-01 00:00:00,2020-04-06 00:00:00,2020-04-09 00:00:00,2020-04-18 00:00:00,IRR,12,2452,TEH001,1057,4,0.075,5902.7,4958.268
SO - 0005809,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-30 00:00:00,2020-05-10 00:00:00,IRR,1,2989,MHD004,1017,4,0.075,227.8,184.518
SO - 0005810,Distributor,ISF1002,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-27 00:00:00,2020-05-01 00:00:00,IRR,11,2504,MHD004,1026,2,0.3,1902.8,1217.792
SO - 0005811,Online,TEH1001,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-23 00:00:00,2020-05-01 00:00:00,IRR,21,2022,MHD004,1036,4,0.075,3966.4,2895.472
SO - 0005812,Agency,TEH1001,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-09 00:00:00,2020-04-17 00:00:00,IRR,16,2229,TEH001,1079,7,0.1,1085.4,716.364
SO - 0005813,Online,ISF1002,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-29 00:00:00,2020-05-07 00:00:00,IRR,21,2477,TEH001,1015,1,0.2,1159.1,788.188
SO - 0005814,Distributor,ISF1002,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-05-03 00:00:00,2020-05-05 00:00:00,IRR,1,2310,MHD004,1023,7,0.3,5226,4442.1
SO - 0005815,Agency,MHD1003,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-14 00:00:00,2020-04-23 00:00:00,IRR,20,2130,SHZ003,1030,2,0.075,1849.2,1423.884
SO - 0005816,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-23 00:00:00,2020-05-02 00:00:00,IRR,14,2705,TBZ005,1048,5,0.1,1989.9,895.455
SO - 0005817,Online,TBZ1004,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-05-05 00:00:00,2020-05-09 00:00:00,IRR,4,2061,SHZ003,1024,5,0.05,3959.7,3167.76
SO - 0005818,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-24 00:00:00,2020-04-29 00:00:00,IRR,20,2986,ISF002,1013,7,0.1,221.1,172.458
SO - 0005819,Online,TBZ1004,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-16 00:00:00,2020-04-17 00:00:00,IRR,5,2799,TEH001,1039,5,0.05,3711.8,2524.024
SO - 0005820,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-05-04 00:00:00,2020-05-14 00:00:00,IRR,13,2462,MHD004,1073,1,0.05,3939.6,3348.66
SO - 0005821,Agency,MHD1003,2019-12-01 00:00:00,2020-04-07 00:00:00,2020-04-21 00:00:00,2020-04-23 00:00:00,IRR,4,2731,ISF002,1017,4,0.2,180.9,133.866
SO - 0005822,Agency,TEH1001,2019-12-01 00:00:00,2020-04-08 00:00:00,2020-05-02 00:00:00,2020-05-07 00:00:00,IRR,7,2053,ISF002,1049,1,0.15,1045.2,888.42
SO - 0005823,Online,ISF1002,2019-12-01 00:00:00,2020-04-08 00:00:00,2020-04-30 00:00:00,2020-05-10 00:00:00,IRR,7,2289,ISF002,1097,2,0.4,958.1,440.726
SO - 0005824,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-08 00:00:00,2020-04-25 00:00:00,2020-05-05 00:00:00,IRR,15,2561,SHZ003,1039,1,0.075,1112.2,778.54
SO - 0005825,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-09 00:00:00,2020-04-26 00:00:00,2020-04-27 00:00:00,IRR,12,2104,MHD004,1080,4,0.1,1889.4,906.912
SO - 0005826,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-09 00:00:00,2020-04-12 00:00:00,2020-04-13 00:00:00,IRR,5,2203,TEH001,1044,1,0.075,1112.2,745.174
SO - 0005827,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-09 00:00:00,2020-05-04 00:00:00,2020-05-08 00:00:00,IRR,17,2394,TBZ005,1053,6,0.15,268,203.68
SO - 0005828,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-09 00:00:00,2020-04-17 00:00:00,2020-04-24 00:00:00,IRR,16,2793,MHD004,1011,1,0.4,3437.1,2199.744
SO - 0005829,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-09 00:00:00,2020-05-07 00:00:00,2020-05-10 00:00:00,IRR,5,2306,MHD004,1060,7,0.15,1125.6,574.056
SO - 0005830,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-09 00:00:00,2020-04-27 00:00:00,2020-05-07 00:00:00,IRR,12,2651,TEH001,1016,1,0.15,1078.7,722.729
SO - 0005831,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-05-06 00:00:00,2020-05-07 00:00:00,IRR,17,2626,TBZ005,1051,6,0.1,268,176.88
SO - 0005832,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-05-01 00:00:00,2020-05-11 00:00:00,IRR,18,2958,ISF002,1044,4,0.05,2244.5,1122.25
SO - 0005833,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-26 00:00:00,2020-05-01 00:00:00,IRR,4,2768,TEH001,1073,8,0.075,2914.5,1690.41
SO - 0005834,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-30 00:00:00,2020-05-09 00:00:00,IRR,12,2663,TEH001,1079,1,0.075,3906.1,2538.965
SO - 0005835,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-16 00:00:00,2020-04-25 00:00:00,IRR,9,2562,ISF002,1055,2,0.3,1092.1,709.865
SO - 0005836,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-28 00:00:00,2020-05-08 00:00:00,IRR,14,2451,MHD004,1021,1,0.2,670,569.5
SO - 0005837,Agency,ISF1002,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-16 00:00:00,2020-04-18 00:00:00,IRR,22,2609,TEH001,1061,8,0.075,1246.2,660.486
SO - 0005838,Agency,TEH1001,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-28 00:00:00,2020-04-29 00:00:00,IRR,6,2916,ISF002,1056,4,0.1,3859.2,2817.216
SO - 0005839,Distributor,ISF1002,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-04-12 00:00:00,2020-04-15 00:00:00,IRR,1,2034,MHD004,1029,5,0.075,3872.6,2865.724
SO - 0005840,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-10 00:00:00,2020-05-04 00:00:00,2020-05-13 00:00:00,IRR,12,2572,TEH001,1073,7,0.075,857.6,488.832
SO - 0005841,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-23 00:00:00,2020-04-26 00:00:00,IRR,27,2075,SHZ003,1062,1,0.3,268,163.48
SO - 0005842,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-14 00:00:00,2020-04-18 00:00:00,IRR,24,2889,MHD004,1063,6,0.05,254.6,155.306
SO - 0005843,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-27 00:00:00,2020-05-06 00:00:00,IRR,21,2120,MHD004,1086,5,0.15,2479,1041.18
SO - 0005844,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-15 00:00:00,2020-04-17 00:00:00,IRR,13,2200,MHD004,1077,2,0.075,2211,1127.61
SO - 0005845,Online,TBZ1004,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-05-04 00:00:00,2020-05-08 00:00:00,IRR,16,2116,SHZ003,1060,4,0.05,2412,1688.4
SO - 0005846,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-20 00:00:00,2020-04-23 00:00:00,IRR,7,2393,TBZ005,1028,1,0.075,1855.9,1280.571
SO - 0005847,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-16 00:00:00,2020-04-18 00:00:00,IRR,5,2887,TEH001,1067,2,0.075,3819,2482.35
SO - 0005848,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-04-23 00:00:00,2020-04-30 00:00:00,IRR,14,2539,SHZ003,1073,6,0.1,917.9,780.215
SO - 0005849,Agency,MHD1003,2019-12-01 00:00:00,2020-04-11 00:00:00,2020-05-04 00:00:00,2020-05-07 00:00:00,IRR,16,2357,TEH001,1099,2,0.1,3778.8,1662.672
SO - 0005850,Distributor,ISF1002,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-04-21 00:00:00,2020-04-30 00:00:00,IRR,28,2812,SHZ003,1058,4,0.15,3919.5,2665.26
SO - 0005851,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-05-09 00:00:00,2020-05-19 00:00:00,IRR,24,2764,MHD004,1018,6,0.075,1092.1,917.364
SO - 0005852,Online,TEH1001,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-04-29 00:00:00,2020-05-06 00:00:00,IRR,2,2372,TEH001,1002,2,0.05,938,750.4
SO - 0005853,Online,TEH1001,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-05-02 00:00:00,2020-05-05 00:00:00,IRR,10,2382,SHZ003,1079,1,0.15,2244.5,1077.36
SO - 0005854,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-05-04 00:00:00,2020-05-10 00:00:00,IRR,16,2704,ISF002,1001,1,0.05,2338.3,1215.916
SO - 0005855,Online,TBZ1004,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-04-25 00:00:00,2020-04-30 00:00:00,IRR,15,2365,TEH001,1014,7,0.05,3899.4,2456.622
SO - 0005856,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-04-27 00:00:00,2020-04-28 00:00:00,IRR,28,2614,SHZ003,1000,1,0.075,1051.9,852.039
SO - 0005857,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-12 00:00:00,2020-04-15 00:00:00,2020-04-25 00:00:00,IRR,3,2624,ISF002,1010,5,0.2,1072,600.32
SO - 0005858,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-13 00:00:00,2020-04-28 00:00:00,2020-04-30 00:00:00,IRR,27,2458,ISF002,1020,8,0.1,1768.8,955.152
SO - 0005859,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-13 00:00:00,2020-05-06 00:00:00,2020-05-14 00:00:00,IRR,21,2623,TEH001,1045,4,0.15,180.9,144.72
SO - 0005860,Distributor,ISF1002,2019-12-01 00:00:00,2020-04-13 00:00:00,2020-05-05 00:00:00,2020-05-07 00:00:00,IRR,17,2658,TBZ005,1021,7,0.2,241.2,161.604
SO - 0005861,Online,TEH1001,2019-12-01 00:00:00,2020-04-13 00:00:00,2020-05-11 00:00:00,2020-05-14 00:00:00,IRR,20,2344,TEH001,1094,1,0.075,1869.3,972.036
SO - 0005862,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-13 00:00:00,2020-04-30 00:00:00,2020-05-09 00:00:00,IRR,3,2142,SHZ003,1039,2,0.075,2921.2,2366.172
SO - 0005863,Agency,TBZ1004,2020-03-10 00:00:00,2020-04-14 00:00:00,2020-04-18 00:00:00,2020-04-28 00:00:00,IRR,24,2156,SHZ003,1018,7,0.05,1795.6,1059.404
SO - 0005864,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-04-16 00:00:00,2020-04-19 00:00:00,IRR,1,2427,TBZ005,1052,3,0.1,911.2,492.048
SO - 0005865,Agency,TEH1001,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-04-25 00:00:00,2020-04-30 00:00:00,IRR,18,2145,SHZ003,1090,7,0.05,5601.2,2632.564
SO - 0005866,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-05-07 00:00:00,2020-05-11 00:00:00,IRR,1,2327,SHZ003,1088,2,0.05,5313.1,3028.467
SO - 0005867,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-05-08 00:00:00,2020-05-16 00:00:00,IRR,28,2069,SHZ003,1035,4,0.2,991.6,773.448
SO - 0005868,Agency,TEH1001,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-04-27 00:00:00,2020-04-30 00:00:00,IRR,19,2097,MHD004,1038,8,0.05,2994.9,2126.379
SO - 0005869,Online,TEH1001,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-04-27 00:00:00,2020-04-30 00:00:00,IRR,9,2243,SHZ003,1034,8,0.05,2003.3,1201.98
SO - 0005870,Agency,TEH1001,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-05-08 00:00:00,2020-05-11 00:00:00,IRR,2,2592,TBZ005,1059,3,0.05,1132.3,713.349
SO - 0005871,Online,TEH1001,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-05-01 00:00:00,2020-05-03 00:00:00,IRR,21,2495,TBZ005,1027,3,0.2,991.6,743.7
SO - 0005872,Online,ISF1002,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-04-21 00:00:00,2020-04-22 00:00:00,IRR,7,2785,ISF002,1092,4,0.15,1018.4,549.936
SO - 0005873,Agency,TEH1001,2019-12-01 00:00:00,2020-04-14 00:00:00,2020-04-22 00:00:00,2020-05-02 00:00:00,IRR,19,2568,SHZ003,1080,2,0.075,690.1,496.872
SO - 0005874,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-15 00:00:00,2020-05-07 00:00:00,2020-05-13 00:00:00,IRR,5,2198,ISF002,1043,8,0.1,1849.2,1275.948
SO - 0005875,Online,MHD1003,2020-03-10 00:00:00,2020-04-15 00:00:00,2020-04-19 00:00:00,2020-04-28 00:00:00,IRR,11,2572,ISF002,1010,1,0.075,2378.5,1902.8
SO - 0005876,Distributor,TBZ1004,2020-03-10 00:00:00,2020-04-15 00:00:00,2020-04-21 00:00:00,2020-04-25 00:00:00,IRR,19,2434,TEH001,1056,6,0.075,3953,2767.1
SO - 0005877,Agency,MHD1003,2019-12-01 00:00:00,2020-04-15 00:00:00,2020-04-27 00:00:00,2020-05-05 00:00:00,IRR,19,2329,MHD004,1018,8,0.3,1072,793.28
SO - 0005878,Online,TEH1001,2019-12-01 00:00:00,2020-04-15 00:00:00,2020-05-12 00:00:00,2020-05-16 00:00:00,IRR,21,2598,ISF002,1051,5,0.2,207.7,120.466
SO - 0005879,Online,MHD1003,2019-12-01 00:00:00,2020-04-15 00:00:00,2020-04-27 00:00:00,2020-04-28 00:00:00,IRR,4,2235,SHZ003,1059,6,0.075,227.8,109.344
SO - 0005880,Online,TEH1001,2019-12-01 00:00:00,2020-04-15 00:00:00,2020-05-11 00:00:00,2020-05-13 00:00:00,IRR,11,2396,MHD004,1084,5,0.4,2365.1,1348.107
SO - 0005881,Online,ISF1002,2019-12-01 00:00:00,2020-04-16 00:00:00,2020-04-22 00:00:00,2020-04-27 00:00:00,IRR,19,2507,MHD004,1006,8,0.05,5118.8,2149.896
SO - 0005882,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-04-16 00:00:00,2020-04-29 00:00:00,2020-05-02 00:00:00,IRR,13,2962,ISF002,1043,1,0.075,6344.9,3743.491
SO - 0005883,Online,TBZ1004,2020-03-10 00:00:00,2020-04-16 00:00:00,2020-05-06 00:00:00,2020-05-16 00:00:00,IRR,4,2092,MHD004,1047,3,0.05,2566.1,1539.66
SO - 0005884,Online,TEH1001,2019-12-01 00:00:00,2020-04-16 00:00:00,2020-05-11 00:00:00,2020-05-17 00:00:00,IRR,4,2178,MHD004,1056,5,0.15,1735.3,1180.004
SO - 0005885,Direct Sales,ISF1002,2020-03-10 00:00:00,2020-04-16 00:00:00,2020-05-03 00:00:00,2020-05-11 00:00:00,IRR,11,2136,ISF002,1016,2,0.05,1132.3,634.088
SO - 0005886,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-03 00:00:00,2020-05-04 00:00:00,IRR,18,2978,SHZ003,1065,5,0.075,221.1,145.926
SO - 0005887,Online,MHD1003,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-02 00:00:00,2020-05-03 00:00:00,IRR,24,2335,MHD004,1064,3,0.075,1226.1,514.962
SO - 0005888,Online,TBZ1004,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-15 00:00:00,2020-05-25 00:00:00,IRR,17,2644,MHD004,1061,6,0.05,3926.2,3140.96
SO - 0005889,Agency,TEH1001,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-14 00:00:00,2020-05-20 00:00:00,IRR,17,2237,SHZ003,1099,5,0.05,2532.6,1696.842
SO - 0005890,Direct Sales,TBZ1004,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-08 00:00:00,2020-05-10 00:00:00,IRR,16,2484,TEH001,1065,7,0.075,2003.3,901.485
SO - 0005891,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-09 00:00:00,2020-05-12 00:00:00,IRR,19,2618,MHD004,1037,4,0.1,1969.8,1654.632
SO - 0005892,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-05 00:00:00,2020-05-10 00:00:00,IRR,14,2265,TBZ005,1086,1,0.1,247.9,193.362
SO - 0005893,Online,MHD1003,2019-12-01 00:00:00,2020-04-17 00:00:00,2020-05-10 00:00:00,2020-05-11 00:00:00,IRR,23,2339,TBZ005,1054,7,0.1,1782.2,1514.87
SO - 0005894,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-01 00:00:00,2020-05-04 00:00:00,IRR,7,2119,TEH001,1075,3,0.1,3852.5,2234.45
SO - 0005895,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-12 00:00:00,2020-05-13 00:00:00,IRR,27,2081,SHZ003,1076,5,0.3,5721.8,4863.53
SO - 0005896,Direct Sales,TEH1001,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-04 00:00:00,2020-05-05 00:00:00,IRR,2,2335,MHD004,1063,7,0.05,2452.2,1642.974
SO - 0005897,Direct Sales,MHD1003,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-05 00:00:00,2020-05-08 00:00:00,IRR,9,2280,MHD004,1033,3,0.075,857.6,548.864
SO - 0005898,Agency,TEH1001,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-15 00:00:00,2020-05-22 00:00:00,IRR,10,2246,MHD004,1033,2,0.1,261.3,175.071
SO - 0005899,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-04-26 00:00:00,2020-05-02 00:00:00,IRR,26,2634,TBZ005,1098,5,0.05,5266.2,2791.086
SO - 0005900,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-04-25 00:00:00,2020-04-28 00:00:00,IRR,12,2414,TEH001,1048,1,0.05,5936.2,2849.376
SO - 0005901,Online,TBZ1004,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-05 00:00:00,2020-05-06 00:00:00,IRR,14,2780,TBZ005,1031,4,0.1,3021.7,1843.237
SO - 0005902,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-18 00:00:00,2020-05-11 00:00:00,2020-05-14 00:00:00,IRR,11,2670,ISF002,1035,6,0.2,1005,804
SO - 0005903,Online,ISF1002,2019-12-01 00:00:00,2020-04-19 00:00:00,2020-05-11 00:00:00,2020-05-18 00:00:00,IRR,10,2547,ISF002,1014,5,0.075,2472.3,1236.15
SO - 0005904,Distributor,MHD1003,2019-12-01 00:00:00,2020-04-19 00:00:00,2020-05-14 00:00:00,2020-05-17 00:00:00,IRR,16,2703,TEH001,1054,7,0.075,1031.8,495.264
SO - 0005905,Agency,TBZ1004,2019-12-01 00:00:00,2020-04-19 00:00:00,2020-05-02 00:00:00,2020-05-12 00:00:00,IRR,5,2186,ISF002,1027,3,0.2,1011.7,576.669
SO - 0005906,Distributor,TBZ1004,2019-12-01 00:00:00,2020-04-19 00:00:00,2020-05-13 00:00:00,2020-05-22 00:00:00,IRR,8,2669,MHD004,1059,4,0.3,2217.7,1618.921
SO - 0005907,Online,MHD1003,2020-03-10 00:00:00,2020-04-19 00:00:00,2020-05-15 00:00:00,2020-05-21 00:00:00,IRR,26,2208,SHZ003,1045,5,0.075,1045.2,533.052
SO - 0005908,Distributor,TEH1001,2019-12-01 00:00:00,2020-04-20 00:00:00,2020-04-27 00:00:00,2020-05-07 00:00:00,IRR,9,2782,SHZ003,1062,3,0.4,1313.2,945.504
SO - 0005909,Online,ISF1002,2019-12-01 00:00:00,2020-04-20 00:00:00,2020-05-14 00:00:00,2020-05-17 00:00:00,IRR,19,2905,SHZ003,1058,3,0.075,3859.2,1813.824
SO - 0005910,Distributor,TBZ1004,2020-03-10 00:00:00,2020-04-20 00:00:00,2020-05-12 00:00:00,2020-05-22 00:00:00,IRR,25,2543,SHZ003,1040,6,0.1,6552.6,3866.034
SO - 0005911,Online,TBZ1004,2019-12-01 00:00:00,2020-04-20 00:00:00,2020-04-23 00:00:00,2020-05-02 00:00:00,IRR,10,2794,SHZ003,1022,8,0.05,1855.9,965.068
SO - 0005912,Direct Sales,ISF1002,2019-12-01 00:00:00,2020-04-20 00:00:00,2020-05-17 00:00:00,2020-05-23 00:00:00,IRR,22,2548,MHD004,1043,7,0.1,214.4,150.08
SO - 0005913,Online,ISF1002,2020-03-10 00:00:00,2020-04-20 00:00:00,2020-04-26 00:00:00,2020-04-30 00:00:00,IRR,13,2345,TEH001,1010,1,0.2,1051.9,673.216
SO - 0005914,Distributor,MHD1003,2020-03-10 00:00:00,2020-04-20 00:00:00,2020-05-13 00:00:00,2020-05-18 00:00:00,IRR,2,2013,ISF002,1086,6,0.2,1212.7,1006.541
SO - 0005915,Online,MHD1003,2019-12-01 00:00:00,2020-04-20 00:00:00,2020-05-18 00:00:00,2020-05-20 00:00:00,IRR,8,2108,MHD004,1092,4,0.075,3886,1748.7
SO - 0005916,Distributor,MHD1003,2020-03-10 00:00:00,2020-04-20 00:00:00,2020-05-05 00:00:00,2020-05-13 00:00:00,IRR,24,2482,ISF002,1018,3,0.15,5808.9,2555.916
SO - 0005917,Agency,ISF1002,2019-12-01 00:00:00,2020-04-21 00:00:00,2020-04-27 00:00:00,2020-05-03 00:00:00,IRR,23,2454,TBZ005,1000,7,0.15,194.3,126.295
SO - 0005918,Direct Sales,TEH1001,2020-03-10 00:00:00,2020-04-21 00:00:00,2020-05-13 00:00:00,2020-05-21 00:00:00,IRR,23,2754,MHD004,1034,7,0.1,1768.8,760.584
SO - 0005919,Agency,ISF1002,2020-03-10 00:00:00,2020-04-21 00:00:00,2020-04-28 00:00:00,2020-05-07 00:00:00,IRR,28,2558,SHZ003,1061,8,0.1,3999.9,2159.946
SO - 0005920,Direct Sales,MHD1003,2020-03-10 00:00:00,2020-04-21 00:00:00,2020-05-04 00:00:00,2020-05-14 00:00:00,IRR,28,2914,ISF002,1061,3,0.075,3242.8,2756.38
